assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
7,13,Zaahen,0,4,False,True,8967,0,2,6641,255,166,112940,4866,12842,5918,0,100,JUNGLE,224028,5236,14,104447,114,1,27,3,6,True,EUW1_7728675395,Grandmaster
1,13,Zac,2,0,False,True,7528,0,1,70381,6490,0,11524,720,9206,7084,0,100,MIDDLE,84996,8310,188,3090,1099,1,10,0,6,True,EUW1_7728675395,Grandmaster
3,12,Jinx,1,0,False,True,11698,0,7,1281,725,4,116871,12778,7578,4631,0,100,BOTTOM,125886,13645,195,7734,142,1,11,0,7,True,EUW1_7728675395,Grandmaster
10,11,Lulu,0,1,False,True,6376,0,3,10857,4864,0,2803,1272,2654,7084,0,100,UTILITY,14706,6137,16,1046,0,1,51,3,20,True,EUW1_7728675395,Grandmaster
1,14,Camille,2,0,False,True,8137,0,2,784,784,0,80585,6648,4444,6010,0,200,TOP,94100,9747,164,12730,2314,4,11,0,7,False,EUW1_7728675395,Grandmaster
0,12,Qiyana,2,1,False,True,7693,0,0,8822,282,147,119888,2574,7133,6209,0,200,JUNGLE,187133,3470,20,58422,613,4,14,2,3,False,EUW1_7728675395,Grandmaster
1,12,Karthus,5,0,False,True,7532,0,1,80782,11643,0,1894,421,4254,6621,0,200,MIDDLE,83124,12497,176,447,432,4,6,0,5,False,EUW1_7728675395,Grandmaster
0,12,Corki,4,0,False,True,9126,0,2,33527,3528,0,57529,8257,9935,3854,0,200,BOTTOM,103483,13661,187,12425,1874,4,7,2,5,False,EUW1_7728675395,Grandmaster
2,9,Rell,5,0,False,True,4816,0,0,4260,2740,0,2642,1395,7541,3377,0,200,UTILITY,8815,4635,14,1912,500,4,46,4,17,False,EUW1_7728675395,Grandmaster
11,19,Ambessa,9,2,False,False,12314,4,3,258,258,4,177948,24359,26906,550,0,100,TOP,187094,29542,223,8888,4925,12,40,2,16,False,EUW1_7726085464,Grandmaster
12,18,Nunu,12,3,False,False,19128,4,22,135091,45588,115,15376,691,40562,29,0,100,JUNGLE,297190,48401,73,146722,2121,12,34,4,3,False,EUW1_7726085464,Grandmaster
8,18,Sion,8,0,False,False,19227,4,7,68994,9678,0,194361,18476,48717,7084,0,100,MIDDLE,273371,32204,324,10015,4049,12,39,4,17,False,EUW1_7726085464,Grandmaster
3,17,Twitch,12,0,False,False,17377,4,12,1289,310,22,227700,30816,30763,5916,0,100,BOTTOM,249809,37487,265,20819,6361,12,17,3,9,False,EUW1_7726085464,Grandmaster
24,16,Janna,5,16,False,False,10847,4,2,18830,11313,0,3935,1856,17161,685,0,100,UTILITY,26686,15889,18,3920,2719,12,122,10,61,False,EUW1_7726085464,Grandmaster
5,20,Gangplank,8,0,False,False,26838,0,18,14618,7510,27,415582,51066,18874,1021,0,200,TOP,453534,65864,290,23334,7287,6,31,4,7,True,EUW1_7726085464,Grandmaster
18,18,JarvanIV,10,1,False,False,19621,0,11,15162,2342,212,241854,36970,18451,6796,0,200,JUNGLE,358388,40060,46,101371,746,6,40,10,4,True,EUW1_7726085464,Grandmaster
9,18,Gwen,9,0,False,False,19223,0,12,162160,46407,5,35185,4401,27566,6715,0,200,MIDDLE,259542,59562,269,62195,8753,6,16,2,9,True,EUW1_7726085464,Grandmaster
18,18,Jinx,7,1,False,False,16338,0,3,1299,1008,4,214528,24030,15652,550,0,200,BOTTOM,220649,25178,257,4821,139,6,19,3,9,True,EUW1_7726085464,Grandmaster
15,16,Poppy,12,7,False,False,11056,0,2,2512,1778,0,40764,18842,20362,6380,0,200,UTILITY,58128,22375,49,14851,1754,6,122,16,39,True,EUW1_7726085464,Grandmaster
4,15,Kennen,11,0,False,False,11012,2,4,91450,17333,0,12930,2902,17669,29,0,100,TOP,107771,22184,142,3390,1948,9,20,4,6,False,EUW1_7752159549,Grandmaster
6,15,Diana,12,0,False,False,11025,2,1,144251,7440,148,28218,1534,23004,6923,0,100,JUNGLE,248545,10330,43,76074,1355,9,27,3,6,False,EUW1_7752159549,Grandmaster
1,16,Zed,6,1,False,False,14488,2,10,8080,999,4,151823,20060,10615,6240,0,100,MIDDLE,163110,22789,220,3205,1729,9,20,4,5,False,EUW1_7752159549,Grandmaster
3,15,Ezreal,5,0,False,False,13741,2,5,28837,10660,0,172747,23805,21119,4025,0,100,BOTTOM,204432,36020,257,2846,1554,9,27,7,11,False,EUW1_7752159549,Grandmaster
9,13,Shaco,5,6,False,False,9454,2,2,34673,18823,2,3348,2045,15215,1447,0,100,UTILITY,42658,24424,28,4636,3555,9,101,9,46,False,EUW1_7752159549,Grandmaster
10,18,Viego,4,1,False,False,16373,0,14,15424,5209,6,161139,24679,16725,1413,0,200,TOP,186594,31972,206,10030,2083,3,35,5,6,True,EUW1_7752159549,Grandmaster
11,17,Kindred,6,9,False,False,15511,0,10,28756,3976,209,188230,19608,20852,6634,0,200,JUNGLE,317151,28569,22,100163,4983,3,37,5,10,True,EUW1_7752159549,Grandmaster
11,17,Taliyah,3,3,False,False,14082,0,6,194002,20213,9,9826,1227,13784,588,0,200,MIDDLE,213433,24457,241,9604,3016,3,32,2,15,True,EUW1_7752159549,Grandmaster
8,16,Caitlyn,5,0,False,False,16048,0,6,4013,2373,13,242489,27026,16607,3543,0,200,BOTTOM,257499,30528,273,10996,1128,3,30,10,5,True,EUW1_7752159549,Grandmaster
23,14,Nami,4,12,False,False,10129,0,2,21488,11423,0,5231,755,10975,6331,0,200,UTILITY,33008,13675,16,6288,1496,3,104,8,43,True,EUW1_7752159549,Grandmaster
3,16,Ambessa,11,2,False,False,9124,1,0,0,0,0,118899,14909,15063,1413,0,100,TOP,123458,16401,189,4558,1491,9,23,0,8,False,EUW1_7752088006,Grandmaster
6,16,Zaahen,7,2,False,False,12640,1,3,9133,514,186,153060,14626,23186,29,0,100,JUNGLE,272806,17354,37,110612,2214,9,35,4,9,False,EUW1_7752088006,Grandmaster
4,15,Lux,13,0,False,False,12628,1,5,128013,14441,2,14040,1705,7075,5176,0,100,MIDDLE,148195,16517,206,6140,369,9,12,0,10,False,EUW1_7752088006,Grandmaster
7,14,Caitlyn,9,5,False,False,15326,1,11,1268,1240,13,165795,44963,11732,4568,0,100,BOTTOM,181857,46419,192,14793,214,9,13,1,11,False,EUW1_7752088006,Grandmaster
10,13,Elise,12,4,False,False,9273,1,5,34293,19389,0,6760,2758,17451,7049,0,100,UTILITY,45489,23526,35,4435,1379,9,91,5,38,False,EUW1_7752088006,Grandmaster
15,18,Ornn,3,0,False,False,11991,0,6,50143,11899,0,77249,10548,29275,5369,0,200,TOP,143605,22597,182,16212,150,4,14,1,8,True,EUW1_7752088006,Grandmaster
13,17,Graves,3,4,False,False,17054,0,16,1995,977,194,239896,23459,14591,6634,0,200,JUNGLE,331170,27214,50,89279,2778,4,47,8,5,True,EUW1_7752088006,Grandmaster
13,18,Taliyah,1,2,False,False,17025,0,18,206503,35131,9,7770,1545,9050,588,0,200,MIDDLE,219368,36724,234,5093,47,4,30,4,11,True,EUW1_7752088006,Grandmaster
10,15,Kaisa,8,0,False,False,14304,0,10,21250,7176,4,111404,12837,17971,6526,0,200,BOTTOM,143758,20053,181,11104,39,4,14,2,8,True,EUW1_7752088006,Grandmaster
17,12,Leona,9,3,False,False,8602,0,1,8756,6009,0,3702,2591,25806,7,0,200,UTILITY,13419,8600,18,961,0,4,94,11,33,True,EUW1_7752088006,Grandmaster
0,10,Vayne,4,0,False,True,4083,0,0,0,0,0,22112,3910,1812,717,0,100,TOP,24238,4326,89,2125,416,5,6,0,5,False,EUW1_7752049053,Grandmaster
0,9,Kindred,6,0,False,True,5648,0,2,9229,791,89,41047,4912,7912,6246,0,100,JUNGLE,87998,5939,6,37722,236,5,13,1,6,False,EUW1_7752049053,Grandmaster
2,10,Lux,6,0,False,True,5946,0,2,54280,6721,0,8860,2346,3940,5176,0,100,MIDDLE,64193,9299,117,1052,231,5,6,0,4,False,EUW1_7752049053,Grandmaster
1,8,Ezreal,4,0,False,True,4345,0,1,3796,1379,0,27411,4719,4231,4568,0,100,BOTTOM,31424,6099,88,216,0,5,7,1,3,False,EUW1_7752049053,Grandmaster
0,7,Neeko,4,0,False,True,3881,0,1,10692,4097,0,2181,1003,5458,7,0,100,UTILITY,14267,5224,9,1394,123,5,17,1,8,False,EUW1_7752049053,Grandmaster
1,12,Teemo,1,3,False,True,5824,0,2,29740,6651,0,16092,1036,6845,1413,0,200,TOP,50186,8323,94,4353,635,0,18,0,8,True,EUW1_7752049053,Grandmaster
5,11,Hecarim,0,0,False,True,8113,0,5,8931,718,122,103393,5112,10582,7091,0,200,JUNGLE,169620,6013,20,57296,183,0,10,0,4,True,EUW1_7752049053,Grandmaster
5,11,Ahri,4,0,False,True,7453,0,6,40405,6956,0,6420,1880,7347,4025,0,200,MIDDLE,65854,11473,113,19028,2637,0,7,1,3,True,EUW1_7752049053,Grandmaster
3,10,Corki,1,0,False,True,8468,0,5,23083,2703,0,43322,5500,6228,6490,0,200,BOTTOM,75257,9221,123,8850,1017,0,9,0,6,True,EUW1_7752049053,Grandmaster
6,9,Nami,0,0,False,True,6390,0,6,11785,5594,0,3519,1515,4628,6511,0,200,UTILITY,17616,7110,14,2310,0,0,21,1,12,True,EUW1_7752049053,Grandmaster
9,17,Cassiopeia,9,2,False,False,10737,3,3,113032,21974,4,4558,248,9967,1413,0,100,TOP,124043,22432,197,6452,210,11,32,4,11,False,EUW1_7751987686,Grandmaster
5,14,XinZhao,11,0,False,False,8973,3,0,8772,707,130,114122,14215,24995,22,0,100,JUNGLE,205260,15872,35,82365,949,11,16,2,2,False,EUW1_7751987686,Grandmaster
4,14,Lux,13,0,False,False,14854,3,10,137301,21799,0,9464,1898,6999,5176,0,100,MIDDLE,149342,25134,185,2576,1437,11,17,1,11,False,EUW1_7751987686,Grandmaster
8,14,Varus,14,1,False,False,14939,3,9,7994,5004,0,132495,26873,10814,4568,0,100,BOTTOM,142368,32524,201,1877,645,11,17,3,8,False,EUW1_7751987686,Grandmaster
17,14,Senna,15,0,False,False,11950,3,4,0,0,0,41669,21609,9244,1431,0,100,UTILITY,46433,21734,32,4764,124,11,51,6,17,False,EUW1_7751987686,Grandmaster
13,17,Malphite,3,0,False,False,11019,0,4,72697,17375,0,46092,5468,19226,4419,0,200,TOP,125083,22843,160,6292,0,2,21,2,10,True,EUW1_7751987686,Grandmaster
10,18,Hecarim,4,1,False,False,17787,0,16,25517,3638,235,265063,24552,26586,7091,0,200,JUNGLE,406656,28620,61,116075,429,2,17,3,1,True,EUW1_7751987686,Grandmaster
11,17,Ahri,6,1,False,False,16481,0,15,139014,24238,0,13167,2576,18387,4025,0,200,MIDDLE,220008,34677,252,67825,7862,2,21,3,5,True,EUW1_7751987686,Grandmaster
13,17,Velkoz,8,1,False,False,18008,0,19,166242,36673,0,6300,959,19729,0,0,200,BOTTOM,206094,52215,223,33552,14581,2,30,3,13,True,EUW1_7751987686,Grandmaster
36,16,Leona,5,12,False,False,12192,0,8,17888,10849,0,10795,6737,18734,6813,0,200,UTILITY,29743,17587,13,1060,0,2,93,4,41,True,EUW1_7751987686,Grandmaster
1,13,Viego,2,1,False,True,7360,1,1,2484,520,0,90257,11534,9830,1413,0,100,TOP,96071,12840,141,3329,785,6,12,0,6,False,EUW1_7740711285,Grandmaster
3,12,Teemo,6,0,False,True,7756,1,2,78396,10396,130,25348,1912,5937,4030,0,100,JUNGLE,173811,12855,29,70066,546,6,10,2,2,False,EUW1_7740711285,Grandmaster
1,11,Sylas,8,0,False,True,7274,1,3,59251,11326,0,2580,0,5864,3812,0,100,MIDDLE,64954,12826,127,3122,1499,6,12,0,6,False,EUW1_7740711285,Grandmaster
0,10,Caitlyn,9,0,False,True,7314,1,3,2166,1066,0,62257,9126,6306,29,0,100,BOTTOM,65310,10193,137,886,0,6,9,2,3,False,EUW1_7740711285,Grandmaster
5,9,Karma,5,1,False,True,5186,1,0,12448,7367,0,3063,974,7528,7061,0,100,UTILITY,16994,8341,23,1483,0,6,37,3,18,False,EUW1_7740711285,Grandmaster
4,13,Yorick,2,1,False,True,8006,0,1,15644,4553,0,67494,9257,15178,5168,0,200,TOP,84470,13810,162,1332,0,1,13,0,7,True,EUW1_7740711285,Grandmaster
10,13,Nunu,3,0,False,True,8309,0,3,47514,9301,131,13863,662,12564,581,0,200,JUNGLE,166785,10307,9,105407,343,1,5,0,0,True,EUW1_7740711285,Grandmaster
7,14,Ahri,0,2,False,True,9739,0,7,69366,13517,4,11944,1913,4170,3018,0,200,MIDDLE,114732,18124,192,33420,2693,1,20,3,5,True,EUW1_7740711285,Grandmaster
5,12,Corki,2,0,False,True,12350,0,12,38951,3626,4,68646,11798,9203,5030,0,200,BOTTOM,122397,17568,162,14799,2143,1,11,0,5,True,EUW1_7740711285,Grandmaster
19,11,Nami,2,5,False,True,9147,0,7,21693,11257,0,4969,1955,7044,6689,0,200,UTILITY,28777,13762,30,2114,550,1,61,9,26,True,EUW1_7740711285,Grandmaster
3,19,Renekton,10,0,False,False,14639,4,4,17675,7095,2,250896,23902,27737,1413,0,100,TOP,271918,30998,326,3347,0,11,20,3,5,False,EUW1_7731864298,Grandmaster
3,15,Gwen,11,0,False,False,15644,4,9,123873,41930,164,36601,4979,30450,508,0,100,JUNGLE,295307,57243,33,134831,10334,11,21,3,2,False,EUW1_7731864298,Grandmaster
5,15,Ahri,16,0,False,False,10347,4,1,85074,15424,4,10460,1330,10137,5963,0,100,MIDDLE,131071,18999,205,35535,2245,11,26,0,12,False,EUW1_7731864298,Grandmaster
2,15,Draven,11,0,False,False,13270,4,1,234,134,0,186764,12471,6247,6796,0,100,BOTTOM,195000,12606,269,8001,0,11,22,2,10,False,EUW1_7731864298,Grandmaster
13,14,Nami,2,2,False,False,8847,4,0,16472,9720,0,4051,881,6810,7065,0,100,UTILITY,30533,11137,35,10009,535,11,101,7,54,False,EUW1_7731864298,Grandmaster
8,18,Ambessa,5,0,False,False,14418,0,9,674,674,11,211705,33288,23111,6622,0,200,TOP,223537,36537,220,11157,2574,4,22,2,9,True,EUW1_7731864298,Grandmaster
18,18,XinZhao,4,0,False,False,14731,0,3,16918,1888,190,185647,20034,32196,7,0,200,JUNGLE,324449,24138,47,121883,2216,4,21,2,4,True,EUW1_7731864298,Grandmaster
5,18,Mel,1,1,False,False,21519,0,30,251132,61751,4,15633,2054,9717,6242,0,200,MIDDLE,272309,64527,311,5543,721,4,23,2,10,True,EUW1_7731864298,Grandmaster
15,16,Velkoz,2,3,False,False,14247,0,6,117447,24072,5,5492,406,6539,1115,0,200,BOTTOM,145371,32657,181,22431,8177,4,39,1,18,True,EUW1_7731864298,Grandmaster
24,15,Maokai,3,4,False,False,10573,0,2,38559,12150,6,9672,1704,14093,7049,0,200,UTILITY,50702,14294,31,2470,439,4,60,3,24,True,EUW1_7731864298,Grandmaster
4,15,Mordekaiser,4,1,False,False,10622,0,9,109145,13838,4,10358,1712,12607,7049,0,100,TOP,124486,16432,161,4982,881,0,21,2,8,True,EUW1_7731858597,Grandmaster
10,15,Hecarim,4,0,False,False,12698,0,9,15400,2793,172,154601,16542,14646,29,0,100,JUNGLE,249636,19670,23,79633,334,0,21,1,8,True,EUW1_7731858597,Grandmaster
12,15,Akshan,1,0,False,False,15416,0,14,28534,3800,3,105912,20450,4501,6621,0,100,MIDDLE,137648,25051,182,3200,800,0,12,1,7,True,EUW1_7731858597,Grandmaster
6,12,Ezreal,9,0,False,False,12048,0,10,11557,6521,1,92919,19321,11135,6054,0,100,BOTTOM,113338,25842,135,8861,0,0,9,0,6,True,EUW1_7731858597,Grandmaster
11,9,Blitzcrank,4,6,False,False,6727,0,2,3550,2409,0,3161,1518,6094,5067,0,100,UTILITY,9285,4804,13,2572,877,0,53,4,22,True,EUW1_7731858597,Grandmaster
1,12,Varus,12,2,False,False,7039,2,2,14733,7085,0,34357,6608,11358,1413,0,200,TOP,49091,13693,104,0,0,10,15,1,9,False,EUW1_7731858597,Grandmaster
4,12,Elise,11,2,False,False,10607,2,10,56033,14703,80,13085,1023,17740,6502,0,200,JUNGLE,103330,17067,8,34211,1340,10,18,5,3,False,EUW1_7731858597,Grandmaster
6,13,Talon,6,0,False,False,8677,2,4,403,403,0,95010,14721,10992,6864,0,200,MIDDLE,98282,16435,174,2869,1310,10,14,0,7,False,EUW1_7731858597,Grandmaster
4,13,Jax,7,0,False,False,8758,2,3,27849,4206,4,57165,5889,16782,7,0,200,BOTTOM,87569,11006,160,2553,910,10,9,0,5,False,EUW1_7731858597,Grandmaster
12,10,Karma,8,6,False,False,7287,2,3,10201,8123,0,1973,1061,12518,7064,0,200,UTILITY,12680,9448,10,505,263,10,70,8,27,False,EUW1_7731858597,Grandmaster
12,15,Gwen,6,0,False,False,10090,0,7,86446,16242,0,25434,3343,16322,6498,0,100,TOP,156640,23464,173,44759,3879,1,11,1,5,True,EUW1_7730767218,Grandmaster
19,15,Vi,1,0,False,False,10368,0,4,282,282,155,113532,16664,14013,5985,0,100,JUNGLE,211395,17271,7,97579,324,1,16,2,3,True,EUW1_7730767218,Grandmaster
5,15,Veigar,2,2,False,False,14358,0,18,147304,28240,4,7922,1695,4743,6049,0,100,MIDDLE,161796,30550,175,6569,613,1,12,1,7,True,EUW1_7730767218,Grandmaster
13,13,Varus,2,3,False,False,14856,0,9,11238,4765,4,124448,18760,6607,7050,0,100,BOTTOM,140366,23537,205,4679,12,1,16,1,10,True,EUW1_7730767218,Grandmaster
24,12,Nautilus,3,6,False,False,7861,0,2,9699,5235,4,9221,3788,8164,6794,0,100,UTILITY,22362,9648,30,3440,624,1,65,5,27,True,EUW1_7730767218,Grandmaster
4,15,Ambessa,9,1,False,False,10323,1,5,0,0,0,103408,15049,12766,1413,0,200,TOP,112665,17618,166,9256,2568,9,12,0,7,False,EUW1_7730767218,Grandmaster
4,11,Hecarim,9,3,False,False,8651,1,5,7991,1807,106,102851,12213,19298,6202,0,200,JUNGLE,168770,14337,21,57927,316,9,17,2,5,False,EUW1_7730767218,Grandmaster
2,12,Galio,8,0,False,False,7767,1,3,86431,17085,0,3008,222,14448,5940,0,200,MIDDLE,91281,17857,165,1842,550,9,8,2,4,False,EUW1_7730767218,Grandmaster
2,11,Lucian,5,0,False,False,7491,1,1,3931,673,0,60293,3579,9044,6461,0,200,BOTTOM,64225,4252,151,0,0,9,12,2,5,False,EUW1_7730767218,Grandmaster
6,10,Yuumi,9,4,False,False,5380,1,0,7703,5083,0,1627,329,5821,7061,0,200,UTILITY,10326,5412,14,995,0,9,46,3,19,False,EUW1_7730767218,Grandmaster
9,14,Sion,14,1,False,False,8967,1,4,27154,6998,0,42606,12726,44748,1413,0,100,TOP,74138,20051,127,4376,326,7,23,3,7,False,EUW1_7724099626,Grandmaster
15,15,XinZhao,7,5,False,False,10221,1,2,10990,892,158,114494,16425,30770,4895,0,100,JUNGLE,221056,17818,23,95571,500,7,37,3,7,False,EUW1_7724099626,Grandmaster
8,15,Zoe,2,1,False,False,13099,1,11,136771,31593,0,14291,2490,14120,7050,0,100,MIDDLE,172570,41386,199,21507,7301,7,39,3,15,False,EUW1_7724099626,Grandmaster
6,12,Yunara,10,0,False,False,13971,1,9,30979,10542,0,58942,17084,16074,6232,0,100,BOTTOM,90774,28290,160,852,663,7,21,6,7,False,EUW1_7724099626,Grandmaster
17,11,Karma,9,8,False,False,8426,1,2,21946,10216,0,3315,1657,17468,6815,0,100,UTILITY,27130,13074,41,1868,1200,7,105,13,45,False,EUW1_7724099626,Grandmaster
12,15,Darius,4,0,False,False,12497,0,12,1011,908,0,125227,23630,17434,23,0,200,TOP,132094,27771,161,5855,3232,2,27,3,11,True,EUW1_7724099626,Grandmaster
20,16,Vi,5,4,False,False,11983,0,4,1374,1097,170,151544,25946,22885,7065,0,200,JUNGLE,243315,29592,26,90395,2547,2,30,3,6,True,EUW1_7724099626,Grandmaster
15,13,Seraphine,11,4,False,False,9686,0,7,70873,16804,0,9880,1788,10269,7049,0,200,MIDDLE,80798,18592,131,45,0,2,19,3,12,True,EUW1_7724099626,Grandmaster
8,15,Caitlyn,7,0,False,False,19317,0,18,7932,4622,0,196304,54846,15267,1625,0,200,BOTTOM,208139,59763,247,3902,294,2,35,12,8,True,EUW1_7724099626,Grandmaster
35,13,Nami,1,6,False,False,9826,0,1,21268,13408,0,5462,1706,6536,7026,0,200,UTILITY,28831,15114,28,2100,0,2,81,8,34,True,EUW1_7724099626,Grandmaster
2,15,Warwick,2,0,False,True,10824,0,11,23067,8468,0,74363,8955,17296,7050,0,100,TOP,101039,17423,158,3609,0,0,7,3,2,True,EUW1_7749151277,Grandmaster
7,13,Viego,5,0,False,True,10434,0,11,11738,2119,131,116257,16025,11205,6225,0,100,JUNGLE,184504,18896,29,56508,751,0,10,2,0,True,EUW1_7749151277,Grandmaster
6,13,Chogath,3,0,False,True,9271,0,8,95678,13058,6,13532,2521,16390,1109,0,100,MIDDLE,129541,20739,153,20331,5159,0,19,2,8,True,EUW1_7749151277,Grandmaster
10,12,Yunara,3,1,False,True,11432,0,6,32409,5792,8,80183,10123,6668,29,0,100,BOTTOM,115995,16175,164,3402,258,0,15,5,7,True,EUW1_7749151277,Grandmaster
16,9,Nautilus,1,9,False,True,6519,0,2,7385,3881,0,3895,2185,6994,6631,0,100,UTILITY,14122,6324,16,2842,257,0,66,6,28,True,EUW1_7749151277,Grandmaster
4,12,Vayne,10,0,False,True,6145,0,1,94,94,0,45004,11532,11371,5489,0,200,TOP,54154,15611,126,9055,3984,6,12,1,6,False,EUW1_7749151277,Grandmaster
7,11,Zac,2,0,False,True,7735,0,2,69024,7146,116,14331,596,11668,1670,0,200,JUNGLE,136030,8311,11,52675,568,6,16,0,7,False,EUW1_7749151277,Grandmaster
2,13,Zilean,5,2,False,True,8246,0,5,74748,13627,0,11409,2676,5276,588,0,200,MIDDLE,93286,16304,140,7128,0,6,29,1,9,False,EUW1_7749151277,Grandmaster
4,10,Corki,12,0,False,True,8680,0,3,29278,6027,0,42213,10629,13673,1151,0,200,BOTTOM,79820,18973,138,8329,2316,6,10,1,7,False,EUW1_7749151277,Grandmaster
8,9,Nami,9,7,False,True,6118,0,3,10745,6337,0,5371,1838,8323,29,0,200,UTILITY,18374,8175,34,2257,0,6,45,5,24,False,EUW1_7749151277,Grandmaster
9,16,Pantheon,10,2,False,False,10764,0,5,4221,997,0,95600,20281,21618,23,0,100,TOP,102781,23919,162,2960,2639,7,30,2,17,True,EUW1_7749059550,Grandmaster
7,18,Ekko,6,3,False,False,17877,0,17,197806,27574,208,29045,3384,25477,29,0,100,JUNGLE,359001,34109,30,132149,3149,7,33,4,4,True,EUW1_7749059550,Grandmaster
11,18,Ryze,8,2,False,False,18614,0,8,242895,37203,6,13887,1428,23148,6906,0,100,MIDDLE,260279,39427,281,3495,795,7,20,1,12,True,EUW1_7749059550,Grandmaster
14,17,Corki,8,0,False,False,16251,0,3,72830,5161,2,131428,20451,17727,1151,0,100,BOTTOM,228123,29650,289,23865,4036,7,31,5,12,True,EUW1_7749059550,Grandmaster
23,15,Nami,8,14,False,False,10045,0,2,22582,11479,0,4822,1646,8894,29,0,100,UTILITY,29289,13298,22,1884,172,7,93,4,50,True,EUW1_7749059550,Grandmaster
6,18,Jayce,8,3,False,False,15436,1,10,26458,4582,21,213545,21299,13600,0,0,200,TOP,244585,26028,270,4581,146,7,53,6,10,False,EUW1_7749059550,Grandmaster
10,17,Ambessa,6,2,False,False,13834,1,6,85,85,213,224847,26412,18317,4031,0,200,JUNGLE,309712,28580,16,84779,2082,7,34,6,4,False,EUW1_7749059550,Grandmaster
5,18,Akali,5,1,False,False,17632,1,19,169305,44290,0,15023,2800,16552,1625,0,200,MIDDLE,192101,49089,236,7772,1998,7,27,3,11,False,EUW1_7749059550,Grandmaster
7,15,Ezreal,8,3,False,False,14871,1,4,24509,9471,8,171629,20099,16640,7084,0,200,BOTTOM,200741,29952,277,4602,381,7,30,9,11,False,EUW1_7749059550,Grandmaster
16,14,Karma,8,9,False,False,9387,1,1,21729,11299,0,5722,1101,7387,0,0,200,UTILITY,28962,12944,34,1511,542,7,116,14,37,False,EUW1_7749059550,Grandmaster
8,18,Renekton,8,2,False,True,14707,0,9,9152,4338,5,178146,22146,45379,1301,0,100,TOP,198615,26485,257,11316,0,6,28,5,7,False,EUW1_7748958603,Grandmaster
14,18,Jayce,4,3,False,True,21648,0,13,49651,5811,257,272300,45845,19048,1151,0,100,JUNGLE,443273,57068,46,121319,5411,6,50,8,8,False,EUW1_7748958603,Grandmaster
11,16,Zoe,10,5,False,True,13191,0,3,144766,16195,0,20122,2902,28509,29,0,100,MIDDLE,172760,21626,237,7871,2528,6,42,1,17,False,EUW1_7748958603,Grandmaster
3,16,Velkoz,7,3,False,True,14619,0,7,142959,23629,0,9453,605,15321,0,0,100,BOTTOM,189810,34704,255,37398,10469,6,16,0,12,False,EUW1_7748958603,Grandmaster
15,13,Alistar,11,12,False,True,10453,0,3,12193,5561,4,3043,1519,31224,29,0,100,UTILITY,17878,7362,25,2641,282,6,115,8,52,False,EUW1_7748958603,Grandmaster
12,19,Anivia,9,0,False,True,11365,2,1,141844,18307,0,10291,3229,26677,23,0,200,TOP,154742,23261,206,2607,1725,8,23,3,13,True,EUW1_7748958603,Grandmaster
5,17,Qiyana,9,1,False,True,16418,2,9,17347,1624,161,193220,17977,24150,7070,0,200,JUNGLE,282098,21734,61,71530,2132,8,54,16,3,True,EUW1_7748958603,Grandmaster
9,18,Yasuo,8,4,False,True,14320,2,2,40885,2597,16,224603,14315,23515,29,0,200,MIDDLE,269497,16913,296,4009,0,8,40,8,14,True,EUW1_7748958603,Grandmaster
9,18,Lucian,6,2,False,True,25897,2,26,31243,11438,30,320737,70843,25389,6557,0,200,BOTTOM,370228,82568,267,18246,286,8,43,15,12,True,EUW1_7748958603,Grandmaster
33,18,Yuumi,3,0,False,True,12111,2,2,21483,16472,0,1767,400,9379,7080,0,200,UTILITY,27243,18263,17,3992,1390,8,99,2,46,True,EUW1_7748958603,Grandmaster
9,18,Urgot,4,0,False,False,15890,0,11,340,340,16,204103,33668,18649,1625,0,100,TOP,211638,38786,246,7194,4777,3,35,7,11,True,EUW1_7746979359,Grandmaster
14,17,Zaahen,6,1,False,False,14194,0,8,10720,1392,163,163547,27448,30190,6060,0,100,JUNGLE,280621,31808,32,106353,2966,3,31,10,3,True,EUW1_7746979359,Grandmaster
17,18,Taliyah,5,1,False,False,15950,0,13,181464,49633,9,11180,2764,17129,589,0,100,MIDDLE,196454,53335,218,3809,937,3,26,2,11,True,EUW1_7746979359,Grandmaster
10,16,Corki,5,0,False,False,18211,0,11,72609,9665,22,127855,28730,16075,1665,0,100,BOTTOM,238292,44134,240,37826,5738,3,18,3,11,True,EUW1_7746979359,Grandmaster
35,16,Nami,0,4,False,False,10931,0,3,34202,19508,0,5941,1505,6396,6388,0,100,UTILITY,42573,21377,24,2429,363,3,91,5,46,True,EUW1_7746979359,Grandmaster
9,16,Singed,9,1,False,False,12508,2,4,142035,27462,2,6700,1310,28796,29,0,200,TOP,153867,29815,240,5133,1041,11,23,0,13,False,EUW1_7746979359,Grandmaster
10,15,Nunu,10,4,False,False,11985,2,2,66575,16090,206,23902,1470,34517,6081,0,200,JUNGLE,274919,18107,17,184439,545,11,39,10,4,False,EUW1_7746979359,Grandmaster
