assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
8,16,Rengar,5,2,False,False,14054,0,8,19229,1023,155,180355,24635,16551,6715,0,200,JUNGLE,267709,28491,53,68123,2832,4,22,4,7,True,EUW1_7757684518,Master
10,17,Ahri,6,0,False,False,16313,0,12,135256,21298,0,12906,1886,10136,1151,0,200,MIDDLE,225258,32295,254,77096,9110,4,11,2,2,True,EUW1_7757684518,Master
8,15,Jhin,3,0,False,False,14678,0,8,7844,831,4,132190,21986,5573,5314,0,200,BOTTOM,141713,23004,185,1677,185,4,19,4,9,True,EUW1_7757684518,Master
13,13,Sylas,7,4,False,False,8890,0,2,17454,10826,0,2366,184,11870,5180,0,200,UTILITY,21711,11200,24,1889,189,4,82,5,35,True,EUW1_7757684518,Master
7,15,Jayce,7,0,False,False,10030,1,5,14467,4029,0,109330,17700,13703,11,0,100,TOP,132541,23014,189,8743,1284,8,17,1,8,False,EUW1_7757085595,Master
6,13,RekSai,5,3,False,False,12099,1,9,11006,3148,111,76620,12423,19052,7050,0,100,JUNGLE,159110,22670,26,71482,7098,8,23,2,6,False,EUW1_7757085595,Master
4,14,Orianna,3,0,False,False,9634,1,1,121037,16015,0,12688,851,10572,4568,0,100,MIDDLE,136304,16867,230,2578,0,8,14,2,7,False,EUW1_7757085595,Master
4,13,Samira,6,0,False,False,9218,1,2,9001,868,0,68656,8053,11776,3591,0,100,BOTTOM,78559,9356,172,901,434,8,19,2,8,False,EUW1_7757085595,Master
9,11,Janna,3,2,False,False,6695,1,1,10065,6067,0,4228,1666,8946,5919,0,100,UTILITY,16940,8671,25,2646,937,8,85,6,31,False,EUW1_7757085595,Master
2,15,Irelia,7,1,False,False,10796,0,6,13760,3758,0,120972,13424,17979,29,0,200,TOP,140202,17183,206,5469,0,2,26,2,11,True,EUW1_7757085595,Master
10,15,Zac,2,3,False,False,11916,0,5,116840,12970,174,18483,683,17415,2074,0,200,JUNGLE,230291,14726,25,94967,1073,2,20,2,5,True,EUW1_7757085595,Master
2,14,Tristana,6,0,False,False,10902,0,4,20873,1257,15,115474,13068,11738,4499,0,200,MIDDLE,139481,14570,204,3133,244,2,16,4,7,True,EUW1_7757085595,Master
4,15,Xayah,2,0,False,False,15547,0,8,0,0,8,179729,21764,9352,28,0,200,BOTTOM,185298,22406,244,5569,642,2,8,0,7,True,EUW1_7757085595,Master
16,13,Alistar,1,6,False,False,7814,0,0,7465,4815,0,3278,600,9608,3465,0,200,UTILITY,14573,5561,24,3828,145,2,65,5,29,True,EUW1_7757085595,Master
7,17,Vayne,12,4,False,False,11460,1,2,4433,999,3,115787,18135,14459,29,0,100,TOP,137217,26133,217,16996,6998,10,29,4,12,False,EUW1_7757029773,Master
9,16,Sion,8,1,False,False,13901,1,7,21001,2064,175,204629,19804,21150,6109,0,100,JUNGLE,297944,23568,31,72313,1700,10,26,8,3,False,EUW1_7757029773,Master
3,16,Azir,10,0,False,False,10851,1,3,154078,23079,0,5744,569,13222,7050,0,100,MIDDLE,163577,24377,210,3754,727,10,19,4,10,False,EUW1_7757029773,Master
3,16,Samira,8,0,False,False,19189,1,17,16366,5220,0,178236,37067,15468,3591,0,100,BOTTOM,199266,44132,260,4662,1844,10,26,7,10,False,EUW1_7757029773,Master
18,14,Rell,6,6,False,False,8914,1,1,11964,8431,0,5764,2564,13344,3785,0,100,UTILITY,20359,11572,26,2631,576,10,112,10,51,False,EUW1_7757029773,Master
12,19,Zaahen,4,0,False,False,15851,0,8,5319,2291,4,183859,29204,29236,11,0,200,TOP,199731,31675,224,10553,179,3,34,4,10,True,EUW1_7757029773,Master
5,17,Viego,7,4,False,False,15389,0,14,16618,2597,163,178809,20373,22028,4490,0,200,JUNGLE,270397,23908,37,74968,938,3,40,8,6,True,EUW1_7757029773,Master
2,17,Akali,7,2,False,False,14590,0,13,134176,29013,0,18687,1980,20440,7017,0,200,MIDDLE,161699,33343,221,8834,2349,3,39,5,12,True,EUW1_7757029773,Master
15,17,Velkoz,5,7,False,False,15986,0,7,153902,23889,0,11046,446,11768,0,0,200,BOTTOM,215775,36356,259,50826,12020,3,28,1,16,True,EUW1_7757029773,Master
28,15,Bard,7,0,False,False,12127,0,2,30102,13616,6,11614,6446,19677,6378,0,200,UTILITY,44572,22182,41,2856,2120,3,108,18,34,True,EUW1_7757029773,Master
2,17,Vayne,5,0,False,False,12799,3,6,6017,1202,0,144821,20495,21388,1455,0,100,TOP,179339,28223,244,28500,6525,11,29,1,11,False,EUW1_7736999631,Master
4,14,Ivern,10,2,False,False,9026,3,1,12061,5706,126,5124,1832,13238,29,0,100,JUNGLE,167558,8375,10,150372,837,11,28,4,5,False,EUW1_7736999631,Master
1,16,Azir,5,1,False,False,13691,3,7,173196,33861,6,8311,273,8721,6570,0,100,MIDDLE,189363,34401,252,7854,266,11,17,2,7,False,EUW1_7736999631,Master
1,14,Varus,8,1,False,False,11265,3,3,7184,3472,0,128301,17317,15072,6107,0,100,BOTTOM,136188,20789,213,702,0,11,23,5,7,False,EUW1_7736999631,Master
8,11,Alistar,15,2,False,False,7178,3,0,10208,5407,1,2022,983,26780,3591,0,100,UTILITY,14326,7134,13,2095,742,11,43,4,12,False,EUW1_7736999631,Master
5,16,Irelia,7,0,False,False,11001,0,2,16800,3347,1,143021,13195,22729,22,0,200,TOP,163341,16543,229,3520,0,3,26,1,9,True,EUW1_7736999631,Master
14,16,Zaahen,6,3,False,False,13961,0,11,9796,665,177,146536,19758,20690,7035,0,200,JUNGLE,241037,21532,21,84703,1108,3,42,4,7,True,EUW1_7736999631,Master
7,17,Ziggs,1,1,False,False,15966,0,10,216445,24695,0,12895,1675,3271,4018,0,200,MIDDLE,241255,27265,311,11914,895,3,18,4,5,True,EUW1_7736999631,Master
17,16,Jhin,1,1,False,False,17076,0,15,7148,1387,4,197894,35219,10049,7084,0,200,BOTTOM,210331,37280,208,5287,673,3,18,1,13,True,EUW1_7736999631,Master
30,14,Janna,4,6,False,False,10842,0,5,19989,10142,0,5105,2326,14539,4895,0,200,UTILITY,27323,12763,11,2228,294,3,73,2,32,True,EUW1_7736999631,Master
5,18,Jax,7,0,False,False,12408,0,4,60585,8768,4,106322,11298,14170,977,0,100,TOP,174547,22145,230,7639,2078,4,28,2,11,True,EUW1_7736964853,Master
8,18,Lillia,2,3,False,False,17799,0,17,178365,26243,205,21704,1799,19332,5179,0,100,JUNGLE,387426,37967,75,187352,9924,4,32,6,6,True,EUW1_7736964853,Master
17,18,Malphite,3,1,False,False,12889,0,4,67802,17026,2,57903,5494,8184,5448,0,100,MIDDLE,134776,22890,179,9069,369,4,16,0,10,True,EUW1_7736964853,Master
13,16,Vayne,6,0,False,False,16043,0,7,0,0,6,171854,27169,6154,3591,0,100,BOTTOM,191687,32061,237,19832,4892,4,20,4,10,True,EUW1_7736964853,Master
24,15,Thresh,4,7,False,False,9039,0,0,17808,9347,4,6079,1394,9384,5039,0,100,UTILITY,27644,12447,15,3756,1706,4,107,2,43,True,EUW1_7736964853,Master
8,17,Camille,4,1,False,False,12278,1,1,1735,1735,12,148755,10031,19218,6097,0,200,TOP,186107,19433,251,35616,7666,9,22,1,6,False,EUW1_7736964853,Master
8,16,LeeSin,7,2,False,False,11851,1,5,38024,1987,203,121130,11767,16638,977,0,200,JUNGLE,292285,15398,18,133129,1643,9,29,1,11,False,EUW1_7736964853,Master
3,16,Akali,7,0,False,False,15607,1,12,169000,32192,0,19440,2392,14391,6250,0,200,MIDDLE,194418,37105,234,5977,2520,9,34,0,18,False,EUW1_7736964853,Master
7,14,Singed,5,1,False,False,12204,1,3,120870,21253,0,2869,829,15632,6057,0,200,BOTTOM,126834,22103,240,3094,20,9,24,0,12,False,EUW1_7736964853,Master
11,12,Taric,9,2,False,False,7861,1,1,10142,2821,0,7773,1817,10385,5585,0,200,UTILITY,23171,4638,37,5255,0,9,52,7,17,False,EUW1_7736964853,Master
